"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","branch_number","DM_gravity","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","root_weight_plot","vigor1_5","lodging1_3","root_number_commercial","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-13_435",1,435,10,6,"test"," (Operator: lizbethpino, Time: )","AM1627A-13","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,36.03121331,220,9.226190476,4,100,9.22619047619048,3.3243083708631,3.1,4,1,1,4,1,220,50,4,1,2,5,2,2300,256,NA,4,2,2,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-135_36",1,36,1,36,"test"," (Operator: lizbethpino, Time: )","AM1627A-135","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",2,39.38014091,150,25.74404762,4,100,25.7440476190476,10.1380422283185,8.65,5,1,9,4,1,210,40,4,3,1,2,3,4800,613,NA,4,2,2,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-137_227",1,227,6,38,"test"," (Operator: lizbethpino, Time: )","AM1627A-137","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",2,37.20889968,110,22.61904762,4,100,22.6190476190476,8.41629873714286,7.6,5,1,9,4,3,180,20,4,1,1,2,2,4900,574,NA,4,2,3,1,3
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-138_467",1,467,11,27,"test"," (Operator: lizbethpino, Time: )","AM1627A-138","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,38.91864626,180,11.01190476,4,100,11.0119047619048,4.28568426077381,3.7,3,1,3,4,2,180,20,4,3,1,4,2,3100,389,NA,4,2,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-139_363",1,363,9,11,"test"," (Operator: lizbethpino, Time: )","AM1627A-139","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,33.11325401,140,6.994047619,4,100,6.99404761904762,2.3159567536756,2.35,3,1,1,4,2,140,20,4,1,2,4,2,2000,193,NA,4,3,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-140_98",1,98,3,10,"test"," (Operator: lizbethpino, Time: )","AM1627A-140","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,37.91120401,170,6.547619048,4,100,6.54761904761905,2.48228121494048,2.2,3,1,2,4,2,170,70,4,3,1,3,3,1700,205,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-14_127",1,127,3,39,"test"," (Operator: lizbethpino, Time: )","AM1627A-14","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,38.71527698,180,12.94642857,4,100,12.9464285714286,5.01224568044643,4.35,5,1,5,4,2,180,30,4,3,1,3,1,4000,498,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-141_819",1,819,19,27,"test"," (Operator: lizbethpino, Time: )","AM1627A-141","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,32.07469438,100,2.380952381,4,75,2.38095238095238,0.76368319952381,0.8,3,1,0,4,4,100,20,3,1,1,4,2,900,82,NA,3,1,3,1,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-144_179",1,179,5,3,"test"," (Operator: lizbethpino, Time: )","AM1627A-144","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,39.59037669,180,13.39285714,4,100,13.3928571428571,5.30228259241071,4.5,3,1,7,4,3,180,40,4,3,1,3,2,3900,502,NA,4,1,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-145_259",1,259,6,6,"test"," (Operator: lizbethpino, Time: )","AM1627A-145","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",4,35.97024747,110,16.2202381,4,100,16.2202380952381,5.83445978308036,5.45,3,1,7,4,2,150,40,4,2,2,4,2,3000,333,NA,4,1,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-147_3",1,3,1,3,"test"," (Operator: lizbethpino, Time: )","AM1627A-147","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,36.7267617,140,6.547619048,4,100,6.54761904761905,2.40472844464286,2.2,2,1,1,4,5,140,5,4,1,1,4,1,2100,241,NA,4,1,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-148_441",1,441,11,1,"test"," (Operator: lizbethpino, Time: )","AM1627A-148","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,37.37114038,130,16.96428571,4,100,16.9642857142857,6.33974702875,5.7,4,1,4,4,2,130,40,4,1,2,4,3,3400,401,NA,4,1,3,3,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-149_16",1,16,1,16,"test"," (Operator: lizbethpino, Time: )","AM1627A-149","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,35.14804059,110,4.761904762,4,100,4.76190476190476,1.67371621857143,1.6,3,1,2,4,4,110,10,4,1,1,4,1,1600,171,NA,4,1,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-150_215",1,215,5,39,"test"," (Operator: lizbethpino, Time: )","AM1627A-150","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3,39.95102223,110,25.44642857,4,100,25.4464285714286,10.1661083353125,8.55,4,1,9,4,1,210,20,NA,1,1,2,2,4500,587,NA,4,2,3,2,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-151_545",1,545,13,17,"test"," (Operator: lizbethpino, Time: )","AM1627A-151","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,38.31645237,140,22.17261905,4,100,22.1726190476191,8.4957610165625,7.45,5,1,23,4,3,140,20,4,1,1,2,2,3900,478,NA,4,1,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-152_771",1,771,18,22,"test"," (Operator: lizbethpino, Time: )","AM1627A-152","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,36.21533166,190,5.357142857,4,100,5.35714285714286,1.94010705321429,1.8,4,1,0,4,2,190,20,4,1,1,4,2,1800,202,NA,4,1,3,NA,3
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-153_644",1,644,15,28,"test"," (Operator: lizbethpino, Time: )","AM1627A-153","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,35.37152466,130,2.976190476,4,75,2.97619047619048,1.05272394821429,1,3,1,0,4,4,130,10,3,1,2,4,1,1000,108,NA,3,1,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-154_371",1,371,9,19,"test"," (Operator: lizbethpino, Time: )","AM1627A-154","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,40.04832636,210,27.67857143,4,100,27.6785714285714,11.0848046175,9.3,5,1,18,4,1,210,40,4,1,1,2,2,3300,432,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-15_490",1,490,12,39,"test"," (Operator: lizbethpino, Time: )","AM1627A-15","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,40.2321884,180,15.47619048,4,100,15.4761904761905,6.22641010952381,5.2,4,1,3,4,2,180,50,4,1,1,4,2,2800,369,NA,4,2,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-156_670",1,670,16,35,"test"," (Operator: lizbethpino, Time: )","AM1627A-156","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,39.30217723,180,13.98809524,4,100,13.9880952380952,5.49762598157738,4.7,4,1,6,4,3,180,50,4,1,1,2,2,3000,382,NA,4,2,3,NA,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-157_120",1,120,3,32,"test"," (Operator: lizbethpino, Time: )","AM1627A-157","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,31.86208791,170,1.488095238,4,100,1.48809523809524,0.474138212946429,0.5,1,1,0,4,2,170,30,3,2,1,5,1,600,54,NA,4,1,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-158_107",1,107,3,19,"test"," (Operator: lizbethpino, Time: )","AM1627A-158","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,38.18101952,160,20.38690476,4,100,20.3869047619048,7.78392808666667,6.85,5,1,8,4,2,160,30,4,1,1,3,2,4200,512,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-160_147",1,147,4,30,"test"," (Operator: lizbethpino, Time: )","AM1627A-160","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,41.83071263,180,28.125,4,100,28.125,11.7648879271875,9.45,4,1,12,4,2,180,40,4,1,1,2,2,4500,627,NA,4,1,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-161_526",1,526,12,3,"test"," (Operator: lizbethpino, Time: )","AM1627A-161","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,39.79998404,190,22.76785714,4,100,22.7678571428571,9.06160350910714,7.65,4,1,10,4,1,190,40,4,3,1,2,2,3600,467,NA,4,1,3,NA,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-162_214",1,214,5,38,"test"," (Operator: lizbethpino, Time: )","AM1627A-162","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,38.54338151,220,11.30952381,4,100,11.3095238095238,4.35907290886905,3.8,3,1,4,4,1,220,40,4,1,1,3,2,3000,371,NA,4,1,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-163_676",1,676,16,29,"test"," (Operator: lizbethpino, Time: )","AM1627A-163","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,29.97173913,120,0.595238095,4,75,0.595238095238095,0.178403209107143,0.2,3,1,0,4,5,120,5,3,1,1,5,1,200,16,NA,3,2,1,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-165_447",1,447,11,7,"test"," (Operator: lizbethpino, Time: )","AM1627A-165","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,38.32230899,150,13.69047619,4,100,13.6904761904762,5.24650658791667,4.6,4,1,5,4,3,150,30,4,1,1,2,2,2700,331,NA,4,1,3,1,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-166_582",1,582,14,35,"test"," (Operator: lizbethpino, Time: )","AM1627A-166","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,36.88718593,160,7.589285714,4,100,7.58928571428571,2.7994739321875,2.55,3,1,3,4,2,160,40,4,1,1,4,1,1800,208,NA,4,1,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-167_74",1,74,2,15,"test"," (Operator: lizbethpino, Time: )","AM1627A-167","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,36.05610932,120,11.16071429,4,100,11.1607142857143,4.02411934375,3.75,3,1,1,4,3,120,40,4,1,1,4,1,2800,312,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-16_789",1,789,18,4,"test"," (Operator: lizbethpino, Time: )","AM1627A-16","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,38.47471483,180,6.25,4,100,6.25,2.404669676875,2.1,3,1,4,4,2,180,70,4,3,1,4,2,2100,259,NA,4,1,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-168_146",1,146,4,31,"test"," (Operator: lizbethpino, Time: )","AM1627A-168","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,41.29491838,220,7.44047619,4,75,7.44047619047619,3.07253856994048,2.5,4,1,2,4,2,220,40,3,3,1,4,2,2200,301,NA,3,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-169_540",1,540,13,12,"test"," (Operator: lizbethpino, Time: )","AM1627A-169","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,34.28426184,130,2.678571429,4,100,2.67857142857143,0.918328442142857,0.9,2,1,0,4,5,130,20,4,1,1,5,1,800,82,NA,4,1,1,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-170_696",1,696,16,9,"test"," (Operator: lizbethpino, Time: )","AM1627A-170","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,31.86208791,110,1.785714286,4,100,1.78571428571429,0.568965855535714,0.6,3,1,0,4,4,110,20,4,1,2,4,2,600,54,NA,4,2,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-171_238",1,238,6,27,"test"," (Operator: lizbethpino, Time: )","AM1627A-171","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",1,37.30353535,190,28.57142857,4,100,28.5714285714286,10.6581529571429,9.6,5,1,14,4,1,230,60,4,3,2,2,2,4600,541,NA,4,1,3,1,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-172_282",1,282,7,18,"test"," (Operator: lizbethpino, Time: )","AM1627A-172","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3,36.14099249,50,8.779761905,4,100,8.77976190476191,3.17309309063988,2.95,3,1,3,4,5,100,10,4,1,1,4,1,2700,302,NA,4,1,3,4,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-17_316",1,316,8,37,"test"," (Operator: lizbethpino, Time: )","AM1627A-17","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",1,38.70380711,160,34.22619048,4,75,34.2261904761905,13.246838743006,11.5,5,1,16,4,1,220,40,4,3,2,2,2,3600,448,NA,3,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-173_450",1,450,11,10,"test"," (Operator: lizbethpino, Time: )","AM1627A-173","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,39.40708088,150,15.17857143,4,100,15.1785714285714,5.98143191928571,5.1,4,1,5,4,2,150,40,4,1,1,3,2,3700,473,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-174_365",1,365,9,13,"test"," (Operator: lizbethpino, Time: )","AM1627A-174","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,35.77022472,150,6.547619048,4,100,6.54761904761905,2.34209804714286,2.2,1,1,1,4,3,150,20,4,1,1,3,2,2000,220,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-176_615",1,615,14,2,"test"," (Operator: lizbethpino, Time: )","AM1627A-176","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,39.55107999,190,17.55952381,4,100,17.5595238095238,6.94498130776786,5.9,4,1,8,4,2,190,40,4,1,2,3,2,3400,437,NA,4,3,3,NA,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-177_606",1,606,14,11,"test"," (Operator: lizbethpino, Time: )","AM1627A-177","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,36.19184944,120,8.035714286,4,100,8.03571428571429,2.90827361571429,2.7,3,1,0,4,5,120,10,4,1,1,4,1,1900,213,NA,4,1,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-178_186",1,186,5,10,"test"," (Operator: lizbethpino, Time: )","AM1627A-178","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,36.70272287,190,8.928571429,4,75,8.92857142857143,3.27702882767857,3,4,1,3,4,2,190,50,3,3,1,3,2,2800,321,NA,3,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-180_55",1,55,2,34,"test"," (Operator: lizbethpino, Time: )","AM1627A-180","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,38.55456476,130,19.94047619,4,100,19.9404761904762,7.68796380630952,6.7,4,1,6,4,4,130,20,4,1,2,3,1,4300,532,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-182_525",1,525,12,4,"test"," (Operator: lizbethpino, Time: )","AM1627A-182","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,40.15723684,180,6.398809524,4,100,6.39880952380952,2.56958509541667,2.15,3,1,2,4,3,180,40,4,1,1,4,1,1400,184,NA,4,1,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-183_623",1,623,15,7,"test"," (Operator: lizbethpino, Time: )","AM1627A-183","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",2,37.73082192,200,17.55952381,4,100,17.5595238095238,6.62535265857143,5.9,4,1,8,4,1,220,60,4,1,1,3,1,3400,407,NA,4,1,3,NA,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-19_366",1,366,9,14,"test"," (Operator: lizbethpino, Time: )","AM1627A-19","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,39.00426811,190,18.89880952,4,100,18.8988095238095,7.37134233626488,6.35,3,1,9,4,2,190,40,4,3,1,3,2,3900,491,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-20_398",1,398,10,43,"test"," (Operator: lizbethpino, Time: )","AM1627A-20","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",2,40.45741351,100,2.529761905,4,75,2.52976190476191,1.02347623462798,0.85,3,1,0,4,4,130,10,3,1,2,4,1,700,93,NA,3,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-21_176",1,176,4,1,"test"," (Operator: lizbethpino, Time: )","AM1627A-21","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,37.30353535,160,28.57142857,4,100,28.5714285714286,10.6581529571429,9.6,4,1,11,4,1,160,40,4,1,1,2,2,4600,541,NA,4,1,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-22_401",1,401,10,40,"test"," (Operator: lizbethpino, Time: )","AM1627A-22","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3,38.63636669,50,17.26190476,4,100,17.2619047619048,6.6693728214881,5.8,4,1,5,4,4,130,10,4,1,1,3,2,3400,422,NA,4,1,3,2,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-23_738",1,738,17,34,"test"," (Operator: lizbethpino, Time: )","AM1627A-23","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,38.57571333,160,13.39285714,4,100,13.3928571428571,5.166390178125,4.5,4,1,5,4,3,160,20,4,1,1,3,2,3400,421,NA,4,1,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-25_103",1,103,3,15,"test"," (Operator: lizbethpino, Time: )","AM1627A-25","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,36.77485876,90,1.636904762,4,100,1.63690476190476,0.60196941422619,0.55,1,1,0,4,5,90,5,4,1,1,5,1,600,69,NA,4,1,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-26_212",1,212,5,36,"test"," (Operator: lizbethpino, Time: )","AM1627A-26","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,39.54716797,230,39.88095238,4,100,39.8809523809524,15.771787226131,13.4,5,1,23,4,1,230,50,4,3,1,2,2,4700,604,NA,4,1,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-2_732",1,732,17,28,"test"," (Operator: lizbethpino, Time: )","AM1627A-2","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,38.59960221,170,11.01190476,4,100,11.0119047619048,4.25055143383929,3.7,4,1,1,4,3,170,20,4,3,1,1,2,3300,409,NA,4,2,3,NA,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-27_762",1,762,18,31,"test"," (Operator: lizbethpino, Time: )","AM1627A-27","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,29.50555556,110,1.19047619,4,75,1.19047619047619,0.351256613809524,0.4,3,1,0,4,4,110,5,3,1,1,5,1,400,31,NA,3,1,1,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_AM1627A-28_727",1,727,17,23,"test"," (Operator: lizbethpino, Time: )","AM1627A-28","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,34.9416123,100,3.571428571,4,100,3.57142857142857,1.247914725,1.2,3,1,0,4,5,100,5,4,1,1,4,2,1200,127,NA,4,1,3,NA,2
